Produkt ID,Jednostka miary,Waga brutto,Waga netto,Jednostka wagi,Objetosc,Długosc,Szerokosc,Wysokosc,Indeks wymiar jednostka,Zawartosc,Zawartosc netto,Zawartosc brutto,Marka wlasna,OKRES_PRZYDATNOSCI_DNI,JEDNOSTKA_MIARY_MAGAZYN,LICZNIK_PRZELICZ_ZAWARTOSCI,MIANOWNIK_PRZELICZ_ZAWARTOSCI,PRZELICZNIK_ZAWARTOSCI,Liczba sztuk na palecie,Liczba sztuk w opakowaniu,Liczba sztuk w kartonie,Liczba sztuk w warstwie (palety),Cena zakupu,VAT
9000007924,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000008164,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000008404,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000008644,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000008884,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000009124,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000009364,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000009604,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000009844,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000010324,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000010564,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000010804,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000011044,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000011284,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000011524,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
9000011764,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10000186,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10000426,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10000666,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10001146,ST,1.15,1.15,KG,1.372,7,7,28,CM,L,0.75,0.75,  ,0,OPA,6,1,6,630,6,6,0,XXX,XXX
10001386,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10001626,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10001866,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10002106,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10002346,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10002586,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10003066,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10003306,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10003546,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10003786,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10004026,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10004266,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10004506,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10004746,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10004986,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10005226,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10005466,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10005706,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10005946,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10006186,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10006666,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10006906,ST,0.77,0.77,KG,1.225,7,7,25,CM,,0,0,  ,0,ST,1,1,1,768,24,24,0,XXX,XXX
10007146,ST,0.5,0.5,KG,0.889,6.4,6.4,21.7,CM,L,0.5,0.5,  ,0,OPA,12,1,12,1296,12,12,648,XXX,XXX
10007386,ST,0.165,0.165,KG,0.606,5.8,18,5.8,CM,KG,0.165,0.165,  ,0,ST,1,1,1,1920,,,,XXX,XXX
10007626,ST,0.81,0.81,KG,0.98,7,7,20,CM,KG,0.56,0.56,  ,0,OPA,6,1,6,930,6,6,0,XXX,XXX
10008106,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10008346,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10008586,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10008826,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10009066,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10009306,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10009546,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10009786,ST,0.063,0.063,KG,0.252,2,21,6,CM,,0,0,  ,360,OPA,4,1,4,5600,4,100,0,XXX,XXX
10901400,ST,0.4,0.4,KG,0.756,6,6,21,CM,L,0.33,0.33,  ,360,OPA,24,1,24,2880,24,24,0,XXX,XXX
10902600,ST,0.33,0.33,KG,0.576,6,6,16,CM,L,0.33,0.33,  ,360,ST,1,1,1,1260,15,15,630,XXX,XXX
10902840,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10903080,ST,0,0,KG,0,0,0,0,,KG,0.2,0.2,  ,210,ST,1,1,1,0,,,,XXX,XXX
10903800,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10904040,ST,0.032,0.032,KG,0.099,1.3,6.9,11,CM,KG,0.025,0.025,  ,1080,OPA,15,1,15,4800,15,15,0,XXX,XXX
10904280,ST,0,0,KG,0,0,0,0,,,0,0,  ,9999,ST,1,1,1,0,,,,XXX,XXX
10904520,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10906200,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10906440,ST,0.95,0.95,KG,5.746,26,26,8.5,CM,,0,0,  ,0,ST,1,1,1,224,1,8,0,XXX,XXX
10906680,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10906920,ST,0.7,0.7,KG,5.499,18,23.5,13,CM,,0,0,  ,0,ST,1,1,1,216,1,18,0,XXX,XXX
10907160,ST,0.46,0.46,KG,0,0,14,28,CM,,0,0,  ,0,ST,1,1,1,408,1,68,0,XXX,XXX
10907400,ST,0.925,0.925,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,8,0,XXX,XXX
10907640,ST,0.408,0.408,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,50,0,XXX,XXX
10907880,ST,0.437,0.437,KG,2.048,13,15,10.5,CM,KG,0.75,0.75,  ,0,ST,1,1,1,480,1,24,0,XXX,XXX
10908120,ST,0.093,0.093,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,6,0,XXX,XXX
10908360,ST,0.3,0.3,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,4,0,XXX,XXX
10908600,ST,0.65,0.65,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,15,0,XXX,XXX
10908840,ST,0.29,0.29,KG,3.61,19,10,19,CM,,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10909080,ST,0.3,0.3,KG,0.326,0.8,17,24,CM,,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10909320,ST,0.08,0.08,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,10,0,XXX,XXX
10909800,ST,1.26,1.26,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,10,0,XXX,XXX
10910040,ST,0.4,0.4,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,10,0,XXX,XXX
10910280,ST,1,1,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,20,0,XXX,XXX
10910520,ST,0.18,0.18,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,10,0,XXX,XXX
10910760,ST,0.6,0.6,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10911000,ST,12,12,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,10,0,XXX,XXX
10912680,ST,0.151,0.151,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,6,0,XXX,XXX
10912920,ST,0.17,0.17,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,10,0,XXX,XXX
10913160,ST,0.2,0.2,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,1,25,0,XXX,XXX
10913880,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10914120,ST,0,0,KG,3.756,10.3,10.3,35.4,CM,L,0.5,0.5,  ,360,ST,1,1,1,0,12,12,0,XXX,XXX
10915320,ST,0.84,0.84,KG,1.371,5.6,9.1,26.9,CM,L,0.75,1.75,  ,1460,OPA,1,1,1,480,1,10,0,XXX,XXX
10917960,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10918200,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10918440,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10918680,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10919640,ST,0.57,0.57,KG,0.743,7.5,7.5,13.2,CM,L,0.375,0.375,  ,274,OPA,8,1,8,1024,8,8,128,XXX,XXX
10919880,ST,0.448,0.448,KG,1.373,5.4,20.5,12.4,CM,,0,0,  ,0,OPA,1,1,1,576,1,12,144,XXX,XXX
10920600,ST,0.064,0.064,KG,0.392,4.3,13.6,6.7,CM,KG,0.064,0.064,  ,720,OPA,12,1,12,2400,12,12,240,XXX,XXX
10921080,ST,0.1,0.1,KG,0.223,13.8,8.5,1.9,CM,KG,0.1,0.1,  ,180,OPA,5,1,5,4620,5,30,660,XXX,XXX
10921320,KG,1,1,KG,4.864,32,19,8,CM,KG,1,1,  ,14,KG,1,1,1,0,,,,XXX,XXX
10921560,ST,0.16,0.16,KG,404.544,8.4,11.2,4.3,CM,KG,0.15,0.16,  ,35,OPA,6,1,6,1620,6,6,90,XXX,XXX
10921800,ST,0.48,0.48,KG,1.129,12.7,12.7,7,CM,KG,0.45,0.48,  ,35,ST,1,1,1,960,6,6,0,XXX,XXX
10922040,ST,0.106,0.106,KG,0.168,24,14,0.5,CM,KG,0.1,0.1,  ,60,ST,1,1,1,1125,15,15,0,XXX,XXX
10922280,KG,0,1,KG,0,0,0,0,,KG,1,1,  ,12,KG,1,1,1,0,,,,XXX,XXX
10923240,KG,1,1,KG,2.366,26,13,7,CM,KG,1,1,  ,21,KG,1,1,1,0,,,,XXX,XXX
10923480,ST,0.715,0.715,KG,2,4,20,25,CM,KG,0.7,0.7,  ,365,ST,1,1,1,0,8,8,0,XXX,XXX
10923720,ST,0.252,0.252,KG,1.08,16,4.5,15,CM,KG,0.25,0.25,  ,35,ST,1,1,1,900,6,6,0,XXX,XXX
10923960,ST,0,0,KG,0,0,0,0,CM,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10924200,ST,0,0,KG,1.256,11.5,11.5,9.5,CM,KG,0.6,0.6,  ,14,ST,1,1,1,0,8,8,0,XXX,XXX
10924680,ST,0.05,0.05,KG,0,0,0,0,CM,KG,0.05,0.05,  ,0,ST,1,1,1,0,,,,XXX,XXX
10924920,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10925400,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10925640,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10925880,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10926120,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10926600,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10927320,KG,0,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10928520,KG,1,0,KG,0,0,0,0,,,0,0,  ,0,KG,1,1,1,0,,,,XXX,XXX
10929000,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10930200,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10930440,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10930920,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10933080,ST,0.5,0,KG,0.675,9,5,15,CM,KG,0.5,0.5,  ,0,ST,1,1,1,0,,,,XXX,XXX
10933320,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10933560,ST,0.7,0.7,KG,1.732,7.1,9.1,26.8,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10934520,ST,0.125,0.125,KG,0,0,0,0,CM,KG,0.125,0.125,  ,0,ST,1,1,1,0,,,,XXX,XXX
10935000,ST,0.15,0.15,KG,0,0,0,0,CM,KG,0.15,0.15,  ,0,ST,1,1,1,0,,,,XXX,XXX
10935240,ST,0.18,0.18,KG,0,0,0,0,CM,KG,0.18,0.18,  ,0,ST,1,1,1,0,,,,XXX,XXX
10935720,ST,0.4,0.4,KG,0,0,0,0,CM,KG,0.4,0.4,  ,0,ST,1,1,1,0,,,,XXX,XXX
10936440,ST,0.22,0.22,KG,1.26,7,30,6,CM,KG,0.22,0.22,  ,7,ST,1,1,1,0,1,1,0,XXX,XXX
10936920,ST,0.56,0.56,KG,0.86,4.6,8.5,22,CM,L,0.5,0.5,  ,1095,ST,1,1,1,0,1,1,0,XXX,XXX
10937160,ST,0,0,KG,0,0,0,0,,,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10937400,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,21,KG,1,1,1,0,,,,XXX,XXX
10937640,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10938120,ST,0.2,0.2,KG,0,0,0,0,CM,KG,0.2,0.2,  ,0,ST,1,1,1,0,,,,XXX,XXX
10938360,ST,0.11,0.11,KG,0,0,0,0,CM,KG,0.11,0.11,  ,0,ST,1,1,1,0,,,,XXX,XXX
10938600,ST,0.4,0.4,KG,0,0,0,0,CM,KG,0.4,0.4,  ,0,ST,1,1,1,0,,,,XXX,XXX
10938840,KG,1.5,1.5,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10939080,ST,0.19,0.19,KG,0,0,0,0,CM,KG,0.19,0.19,  ,0,ST,1,1,1,0,,,,XXX,XXX
10939320,ST,0.03,0.03,KG,0,0,0,0,CM,KG,0.03,0.03,  ,0,ST,1,1,1,0,,,,XXX,XXX
10939560,ST,1,1,KG,0,0,0,0,CM,L,1,1,  ,0,ST,1,1,1,0,,,,XXX,XXX
10939800,ST,0.125,0.125,KG,0,0,0,0,CM,KG,0.125,0.125,  ,0,ST,1,1,1,0,,,,XXX,XXX
10940040,ST,0.01,0.01,KG,0,0,0,0,CM,KG,0.01,0.01,  ,0,ST,1,1,1,0,,,,XXX,XXX
10940280,ST,0.44,0.44,KG,0,0,0,0,CM,KG,0.44,0.44,  ,0,ST,1,1,1,0,,,,XXX,XXX
10940520,ST,0.18,0.18,KG,0,0,0,0,CM,KG,0.18,0.18,  ,0,ST,1,1,1,0,,,,XXX,XXX
10940760,ST,0.25,0.25,KG,0,0,0,0,CM,KG,0.25,0.25,  ,0,ST,1,1,1,0,,,,XXX,XXX
10941000,ST,0.06,0.06,KG,0,0,0,0,CM,KG,0.06,0.06,  ,0,ST,1,1,1,0,,,,XXX,XXX
10941480,ST,0.2,0.2,KG,0,0,0,0,CM,L,0.2,0.2,  ,0,ST,1,1,1,0,,,,XXX,XXX
10941960,ST,0.03,0.03,KG,0,0,0,0,CM,KG,0.03,0.03,  ,0,ST,1,1,1,0,,,,XXX,XXX
10942201,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10942921,ST,0.5,0.5,KG,0,0,0,0,CM,KG,0.5,0.5,  ,0,ST,1,1,1,0,,,,XXX,XXX
10943401,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0.1,0.1,  ,0,ST,1,1,1,0,,,,XXX,XXX
10943881,ST,0.25,0.25,KG,0,0,0,0,CM,L,0.25,0.25,  ,0,ST,1,1,1,0,,,,XXX,XXX
10944361,ST,0.075,0.075,KG,0,0,0,0,CM,KG,0.075,0.075,  ,0,ST,1,1,1,0,,,,XXX,XXX
10944841,ST,0.16,0.16,KG,0,0,0,0,CM,KG,0.16,0.16,  ,0,ST,1,1,1,0,,,,XXX,XXX
10945081,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10945801,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10946041,ST,0.01,0.01,KG,0,0,0,0,CM,KG,0.01,0.01,  ,0,ST,1,1,1,0,,,,XXX,XXX
10946281,ST,0.28,0.28,KG,0,0,0,0,CM,KG,0.28,0.28,  ,0,ST,1,1,1,0,,,,XXX,XXX
10946521,ST,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,ST,1,1,1,0,,,,XXX,XXX
10947241,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10947481,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10947721,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10948441,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10948681,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,OPA,20,1,20,0,20,20,9600,XXX,XXX
10948921,ST,0.045,0.045,KG,0,0,0,0,CM,KG,0.045,0.045,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10949161,ST,0.3,0.3,KG,0,0,0,0,CM,KG,0.3,0.3,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10949881,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10950121,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10950841,ST,0.1,0.1,KG,0,0,0,0,CM,L,0,0,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10951081,ST,0.06,0.06,KG,0,0,0,0,CM,KG,0.06,0.06,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10951321,ST,0.125,0.125,KG,0,0,0,0,CM,KG,0.125,0.125,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10951561,ST,0.4,0.4,KG,0,0,0,0,CM,KG,0.4,0.4,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10951801,ST,0.08,0.08,KG,0,0,0,0,CM,KG,0.08,0.08,  ,0,ST,1,1,1,0,1,1,9600,XXX,XXX
10952041,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10952521,ST,0.09,0.09,KG,0,0,0,0,CM,KG,0.09,0.09,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10952761,ST,0.18,0.18,KG,0,0,0,0,CM,KG,0.18,0.18,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10953001,ST,0.25,0.25,KG,0,0,0,0,CM,KG,0.25,0.25,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10953241,ST,0.05,0.05,KG,0,0,0,0,CM,KG,0.05,0.05,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10953481,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10953721,ST,0.28,0.28,KG,0,0,0,0,CM,KG,0.28,0.28,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10953961,ST,0.21,0.21,KG,0,0,0,0,CM,KG,0.21,0.21,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10954201,ST,0.01,0.01,KG,0,0,0,0,CM,KG,0.01,0.01,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10954441,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10954681,ST,0.06,0.06,KG,0,0,0,0,CM,KG,0.06,0.06,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10954921,ST,0.18,0.18,KG,0,0,0,0,CM,KG,0.18,0.18,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10955161,ST,0.35,0.35,KG,0,0,0,0,CM,KG,0.35,0.35,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10955641,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10955881,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10956121,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10956361,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10956601,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10956841,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10957081,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10957321,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10957561,KG,1,1,KG,0,0,0,0,CM,KG,1,1,  ,0,KG,1,1,1,0,,,,XXX,XXX
10958041,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10958281,ST,0,0,KG,0,0,0,0,CM,L,0,0,  ,0,ST,1,1,1,0,1,1,0,XXX,XXX
10958521,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10959241,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10959481,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10959721,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10959961,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10960201,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10960441,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10961161,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10961401,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10962121,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10962361,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10962841,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10963801,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10964041,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10964281,ST,0.1,0.1,KG,0,0,0,0,CM,KG,0,0,  ,0,OPA,1,1,1,0,1,1,9600,XXX,XXX
10964521,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10964761,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10965001,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10965241,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10965481,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10965721,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10965961,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10966201,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10966441,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
10966681,ST,0,0,KG,0,0,0,0,CM,KG,0,0,  ,0,ST,1,1,1,0,,,,XXX,XXX
